test_suite,test_name,scenario,duration,step_name,request_count,ok,failed,rps,min,mean,max,50_percent,75_percent,95_percent,99_percent,std_dev,data_transfer_min_kb,data_transfer_mean_kb,data_transfer_max_kb,data_transfer_all_mb
nbomber_default_test_suite_name,nbomber_default_test_name,auctionsScenario,00:01:00,fetchAuctions,12000,12000,0,200,24.28,266.88,313.66,270.59,278.53,287.23,302.33,32.58,1.048,1.057,1.061,12.3902
